ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
111,1,0,120467,3995550,3.0150292000000003,3995550,3.0150292000000003,0,120467,3995550,3.0150292000000003,3995550,3.0150292000000003,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,44902,3966864,1.1319268999999998,3966864,1.1319268999999998,0,44902,3966864,1.1319268999999998,3966864,1.1319268999999998,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2,0,106998,2297612,4.656922,2297612,4.656922,0,106998,2297612,4.656922,2297612,4.656922,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2,0,106998,2297612,4.656922,2297612,4.656922,0,106998,2297612,4.656922,2297612,4.656922,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2,405702,714410,3159558,22.611074,3159558,22.611074,0,484899,3159558,15.347052,3159558,15.347052,270,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
396,1,405702,714312,9440426,7.566522999999999,9440426,7.566522999999999,0,474940,9440426,5.030917,9440426,5.030917,367,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
408,2,1210276,2347865,3898564,60.22384,5108840,45.95691,0,1137589,3898564,29.179691,3898564,29.179691,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,3,117476,998642,5241342,19.053173,5358818,18.63549,0,881166,5241342,16.81184,5241342,16.81184,1222,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
583,1,0,5057,22380544,0.02259552,22380544,0.02259552,0,5057,22380544,0.02259552,22380544,0.02259552,6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1,0,5057,22380544,0.02259552,22380544,0.02259552,0,5057,22380544,0.02259552,22380544,0.02259552,6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1,0,4953,22380544,0.02213083,22380544,0.02213083,0,4953,22380544,0.02213083,22380544,0.02213083,11522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1,0,4953,8012956,0.061812393,8012956,0.061812393,0,4953,8012956,0.061812393,8012956,0.061812393,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,1,0,3026,1551776,0.19500238,1551776,0.19500238,0,3026,1551776,0.19500238,1551776,0.19500238,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1,0,3250,3673174,0.08847934,3673174,0.08847934,0,3250,3673174,0.08847934,3673174,0.08847934,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1,0,2270,3992818,0.056852075999999994,3992818,0.056852075999999994,0,2270,3992818,0.056852075999999994,3992818,0.056852075999999994,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,1,45078,65963,2352252,2.8042488,2352252,2.8042488,0,65963,2352252,2.8042488,2352252,2.8042488,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,1,45078,65963,2352252,2.8042488,2352252,2.8042488,0,65963,2352252,2.8042488,2352252,2.8042488,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,1,45078,65963,2352252,2.8042488,2352252,2.8042488,0,65963,2352252,2.8042488,2352252,2.8042488,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1,0,15012,1457522,1.0299673,1457522,1.0299673,0,15012,1457522,1.0299673,1457522,1.0299673,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,1,0,15012,1457522,1.0299673,1457522,1.0299673,0,15012,1457522,1.0299673,1457522,1.0299673,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,1,0,15012,1457522,1.0299673,1457522,1.0299673,0,15012,1457522,1.0299673,1457522,1.0299673,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,1,0,12106,1426104,0.8488861999999999,1426104,0.8488861999999999,0,12106,1426104,0.8488861999999999,1426104,0.8488861999999999,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,1,0,15012,1457522,1.0299673,1457522,1.0299673,0,15012,1457522,1.0299673,1457522,1.0299673,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,2,590112,1259620,2482022,50.749752,3072134,41.001465,0,671171,2482022,27.041302,2482022,27.041302,924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
904,1,0,24155,1258086,1.91998,1258086,1.91998,0,24155,1258086,1.91998,1258086,1.91998,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1,0,23892,1221204,1.9564298,1221204,1.9564298,0,23892,1221204,1.9564298,1221204,1.9564298,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,1,0,22556,1176126,1.9178218,1176126,1.9178218,0,22556,1176126,1.9178218,1176126,1.9178218,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,0,23669,1221204,1.9381692,1221204,1.9381692,0,23669,1221204,1.9381692,1221204,1.9381692,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,0,23780,1258086,1.8901728,1258086,1.8901728,0,23780,1258086,1.8901728,1258086,1.8901728,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,0,25683,3557064,0.7220281,3557064,0.7220281,0,25683,3557064,0.7220281,3557064,0.7220281,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,2,378382,835231,2032608,41.091595,2032608,41.091595,0,833039,2032608,40.983753,2032608,40.983753,621,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1072,2,360624,870898,1975236,44.09083,1975236,44.09083,0,870380,1975236,44.064609999999995,1975236,44.064609999999995,592,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,2,547766,1082748,2162378,50.072098,2162378,50.072098,0,1081769,2162378,50.02682,2162378,50.02682,594,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1086,1,0,6563,3473738,0.18893193,3473738,0.18893193,0,6563,3473738,0.18893193,3473738,0.18893193,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
